MMRANM02:000024583:mpeg21:a0003	1925	Provinciale Geldersche en Nijmeegsche courant	STAD EN OMGEVING. Gemeenteraad.	artikel	0.933300637567435	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
MMRANM02:000027500:mpeg21:a0004	1930	Provinciale Geldersche en Nijmeegsche courant	STAD EN OMGEVING. DE WAAL. Abnormale hooge waterstand voor dezen tijd van het Jaar.	artikel	0.9473684210526315	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMRANM02:000035181:mpeg21:a0080	1938	Provinciale Geldersche en Nijmeegsche courant	Modecode	artikel	0.8210526315789474	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMRANM02:000035741:mpeg21:a0033	1935	Provinciale Geldersche en Nijmeegsche courant	FEUILLETON TESSA door RICHARD STARR Vertaald door A. Riewerd	artikel	0.9701606732976281	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMRHCE01:000040049:mpeg21:a0009	1893	De Zuid-Willemsvaart	Gemengd Nieuws. De Das.	artikel	0.9375684556407448	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMRHCE01:000046242:mpeg21:a0006	1934	De Zuid-Willemsvaart	UIT DE PROVINCIE MIERLO-HOUT.	artikel	0.9281082605018325	nl	02_Nuisance_material	\N	Regionaal/lokaal	\N	\N
MMRHCE01:000057058:mpeg21:a0045	1929	Eindhovensch dagblad	Advertentie	advertentie	0.725	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMRHCE01:000057780:mpeg21:a0035	1929	Eindhovensch dagblad	Advertentie	advertentie	0.8341708542713567	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMRHCE01:000058107:mpeg21:a0032	1929	Eindhovensch dagblad	Advertentie	advertentie	0.5629139072847682	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMRHCE01:000058188:mpeg21:a0031	1929	Eindhovensch dagblad	Advertentie	advertentie	0.7054263565891473	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMSADB01:000003004:mpeg21:a0030	1921	Provinciale Noordbrabantsche en 's Hertogenbossche courant	Advertentie	advertentie	0.8536585365853658	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMSADB01:000015298:mpeg21:a0117	1932	Provinciale Noordbrabantsche en 's Hertogenbossche courant	Advertentie	advertentie	0.8722627737226277	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMSAEN01:000044928:mpeg21:a0021	1915	Twentsch dagblad Tubantia	JOHs. MASELAND JUNIOR	advertentie	0.6403508771929824	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMSAB03:000061614:mpeg21:a0014	1919	Bredasche courant	Stadsnieuws. Ongehoord.	artikel	0.9417040358744395	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMSAB03:000064218:mpeg21:a0027	1930	Bredasche courant	Finantieelen berichten. FAILLISSEMENTEN.	artikel	0.8537170263788969	nl	11_Nobeast	\N	Regionaal/lokaal	\N	\N
MMSADB01:000006715:mpeg21:a0031	1913	Provinciale Noordbrabantsche en 's Hertogenbossche courant	De bontproductie der aarde.	artikel	0.8034188034188035	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMSADB01:000007065:mpeg21:a0006	1863	Provinciale Noordbrabantsche en 's Hertogenbossche courant	Binnenlandsche Berigten. 's Hertogenbosch, 16 Julij.	artikel	0.9156876295784382	nl	02_Nuisance_material	\N	Regionaal/lokaal	\N	\N
MMSADB01:000016384:mpeg21:a0051	1934	Provinciale Noordbrabantsche en 's Hertogenbossche courant	Provinciaal Nieuws. R. K. LEERGANGEN.	artikel	0.9476856316297011	nl	02_Nuisance_material	\N	Regionaal/lokaal	\N	\N
ddd:000010716:mpeg21:a0014	1866	Algemeen Handelsblad	Advertentie	advertentie	0.788659793814433	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:000010749:mpeg21:a0010	1866	Algemeen Handelsblad	Advertentie	advertentie	0.7616033755274262	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:000010755:mpeg21:a0045	1866	Algemeen Handelsblad	Advertentie	advertentie	0.8602756892230576	nl	06_Hunt_economical	\N	Landelijk	\N	\N
MMSAEN01:000045610:mpeg21:a0017	1918	Twentsch dagblad Tubantia en Enschedesche courant	Advertentie	advertentie	0.8785249457700651	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMVEEN01:000080675:mpeg21:a0037	1910	Nieuwe Veendammer courant	Advertentie	advertentie	0.7386363636363636	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMVEEN01:000081060:mpeg21:a0126	1928	De Noord-Ooster	Advertentie	advertentie	0.780952380952381	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMVEEN01:000081274:mpeg21:a0100	1929	De Noord-Ooster	Advertentie	advertentie	0.6052631578947368	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMVEEN01:000081967:mpeg21:a0030	1910	Nieuwe Veendammer courant	Advertentie	advertentie	0.7096774193548387	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMSAEN01:000047246:mpeg21:a0001	1920	Twentsch dagblad Tubantia en Enschedesche courant	Dit nummer bestaat uit 8 bladzijden. 1e BLAD Buitenland. ALGEMEEN OVERZICHT.	artikel	0.9287229529062367	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMSAEN01:000048297:mpeg21:a0005	1920	Twentsch dagblad Tubantia en Enschedesche courant	Twentsch Nieuws. Enschede, 8 Januari.	artikel	0.8761965539246969	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
MMSAEN01:000049237:mpeg21:a0041	1926	Twentsch dagblad Tubantia en Enschedesche courant	Ingezonden.	artikel	0.9665948275862069	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
MMSAEN01:000053197:mpeg21:a0013	1936	Twentsch dagblad Tubantia en Enschedesche courant	TWENTSCH NIEUWS. ENSCHEDE.	artikel	0.9494623655913978	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMSAEN01:000053890:mpeg21:a0073	1938	Twentsch dagblad Tubantia en Enschedesche courant	Ons mooie Twente Twente, vroeger en thans	artikel	0.9453376205787781	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
MMSAEN01:000061832:mpeg21:a0087	1939	Twentsch dagblad Tubantia en Enschedesche courant	St. Sylvester in het bosch.	artikel	0.9153963414634146	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
ddd:000010772:mpeg21:a0011	1866	Algemeen Handelsblad	Advertentie	advertentie	0.82125	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:000010782:mpeg21:a0018	1866	Algemeen Handelsblad	Advertentie	advertentie	0.7541284403669725	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:000010793:mpeg21:a0013	1866	Algemeen Handelsblad	Advertentie	advertentie	0.8598326359832636	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:000017400:mpeg21:a0007	1870	Het nieuws van den dag : kleine courant	Gemengd Nieuws.	artikel	0.8188976377952756	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
ddd:010024831:mpeg21:a0054	1920	Nieuwe Rotterdamsche Courant	Advertentie	advertentie	0.6037296037296037	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010074232:mpeg21:a0012	1854	Algemeen Handelsblad	Advertentie	advertentie	0.7716535433070866	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010029209:mpeg21:a0046	1927	Nieuwe Rotterdamsche Courant	Advertentie	advertentie	0.7906976744186046	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010011099:mpeg21:a0193	1927	Het Vaderland : staat- en letterkundig nieuwsblad	GEVONDEN VOORWERPEN	artikel	0.7384259259259259	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010000516:mpeg21:a0088	1921	Het Centrum	DIEFSTAL AAN BOORD VAN DE „LIMBURGIA.&quot;	artikel	0.7026777469990766	nl	01_Natural_history	literuature	Landelijk	\N	\N
ddd:010012136:mpeg21:a0210	1929	Het Vaderland : staat- en letterkundig nieuwsblad	HAAGSCHE BEURS.	artikel	0.7915057915057915	nl	11_Nobeast	\N	Landelijk	\N	\N
ddd:010012674:mpeg21:a0287	1930	Het Vaderland : staat- en letterkundig nieuwsblad	Faillissementen	artikel	0.83125	nl	11_Nobeast	\N	Landelijk	\N	\N
ddd:010018820:mpeg21:a0116	1939	Het Vaderland : staat- en letterkundig nieuwsblad	ST SYLVESTERIN HET BOSCH WAT ER LEEFT  OP OUDEJAAR	artikel	0.8971132494448557	nl	01_Natural_history	\N	Landelijk	\N	\N
ddd:010025140:mpeg21:a0177	1920	Nieuwe Rotterdamsche Courant	Engeland.	artikel	0.8808353808353808	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010026481:mpeg21:a0141	1923	Nieuwe Rotterdamsche Courant	Oeconomische en Financieele Mededeelingen.	artikel	0.8778181818181818	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010029643:mpeg21:a0219	1928	Nieuwe Rotterdamsche Courant	Oeconomische en Financieele Mededeelingen.	artikel	0.8004429133858267	nl	01_Natural_history	\N	Landelijk	\N	\N
ddd:010034375:mpeg21:a0045	1915	Nieuwe Rotterdamsche Courant	Advertentie	advertentie	0.8157894736842105	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010036348:mpeg21:a0024	1918	Nieuwe Rotterdamsche Courant	Advertentie	advertentie	0.726643598615917	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010036682:mpeg21:a0065	1919	Nieuwe Rotterdamsche Courant	Advertentie	advertentie	0.6779661016949152	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010073095:mpeg21:a0040	1851	Algemeen Handelsblad	Advertentie	advertentie	0.8185185185185185	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010073522:mpeg21:a0022	1852	Algemeen Handelsblad	Advertentie	advertentie	0.8180039138943248	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010073862:mpeg21:a0026	1853	Algemeen Handelsblad	Advertentie	advertentie	0.8672350791717418	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010074236:mpeg21:a0015	1854	Algemeen Handelsblad	Advertentie	advertentie	0.8328888888888889	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010074250:mpeg21:a0008	1854	Algemeen Handelsblad	Advertentie	advertentie	0.6391752577319587	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010030108:mpeg21:a0045	1929	Nieuwe Rotterdamsche Courant	Natuurhistorisch Maandblad.	artikel	0.8961748633879781	nl	01_Natural_history	\N	Landelijk	\N	\N
ddd:010073757:mpeg21:a0006	1853	Algemeen Handelsblad	AMSTERDAM, Donderdag 28 Julij.	artikel	0.7385732592909013	nl	05_Pest_control	\N	Landelijk	\N	\N
ddd:010077422:mpeg21:a0008	1855	Algemeen Handelsblad	Advertentie	advertentie	0.7518796992481203	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010077436:mpeg21:a0016	1855	Algemeen Handelsblad	Advertentie	advertentie	0.7454545454545455	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010080466:mpeg21:a0032	1850	Nieuwe Rotterdamsche courant : staats-, handels-, nieuws- en advertentieblad	Advertentie	advertentie	0.7793522267206477	nl	12_Bagger_OCR	\N	Landelijk	\N	\N
ddd:010085868:mpeg21:a0059	1885	Het nieuws van den dag : kleine courant	Advertentie	advertentie	0.795	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010087014:mpeg21:a0031	1858	Algemeen Handelsblad	Advertentie	advertentie	0.8705501618122977	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010087234:mpeg21:a0016	1858	Algemeen Handelsblad	Advertentie	advertentie	0.8579710144927536	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010088009:mpeg21:a0013	1859	Algemeen Handelsblad	Advertentie	advertentie	0.8577494692144374	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010088023:mpeg21:a0018	1859	Algemeen Handelsblad	Advertentie	advertentie	0.7543103448275862	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010088030:mpeg21:a0033	1859	Algemeen Handelsblad	Advertentie	advertentie	0.8418756815703381	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010097893:mpeg21:a0027	1869	Algemeen Handelsblad	Advertentie	advertentie	0.6014760147601476	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010097904:mpeg21:a0034	1869	Algemeen Handelsblad	Advertentie	advertentie	0.6301633045148896	de	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010098334:mpeg21:a0039	1870	Algemeen Handelsblad	Advertentie	advertentie	0.650887573964497	de	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010098348:mpeg21:a0036	1870	Algemeen Handelsblad	Advertentie	advertentie	0.6941896024464832	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010098369:mpeg21:a0038	1870	Algemeen Handelsblad	Advertentie	advertentie	0.8406593406593407	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010098381:mpeg21:a0038	1870	Algemeen Handelsblad	Advertentie	advertentie	0.8498845265588915	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010099225:mpeg21:a0080	1875	Algemeen Handelsblad	Advertentie	advertentie	0.8303693570451436	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010108263:mpeg21:a0080	1908	Het nieuws van den dag : kleine courant	Advertentie	advertentie	0.7483660130718954	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010108299:mpeg21:a0067	1910	Het nieuws van den dag : kleine courant	Advertentie	advertentie	0.7127272727272728	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010108435:mpeg21:a0023	1911	Het nieuws van den dag : kleine courant	Advertentie	advertentie	0.7857142857142857	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010108551:mpeg21:a0101	1909	Het nieuws van den dag : kleine courant	Advertentie	advertentie	0.6832298136645962	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010108552:mpeg21:a0040	1909	Het nieuws van den dag : kleine courant	Advertentie	advertentie	0.6610169491525424	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010109275:mpeg21:a0095	1910	Het nieuws van den dag : kleine courant	Advertentie	advertentie	0.6988847583643123	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010113536:mpeg21:a0031	1866	Nieuwe Rotterdamsche courant : staats-, handels-, nieuws- en advertentieblad	Advertentie	advertentie	0.7784090909090909	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010109981:mpeg21:a0010	1913	Het nieuws van den dag : kleine courant	Advertentie	advertentie	0.8676470588235294	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010098349:mpeg21:a0014	1870	Algemeen Handelsblad	HANDELSBERICHTEN. AMSTERDAM, Maandag 21 November.	artikel	0.7698924731182796	nl	05_Pest_control	\N	Landelijk	\N	\N
ddd:010108167:mpeg21:a0076	1909	Het nieuws van den dag : kleine courant	Artis.	artikel	0.7633136094674556	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
ddd:010129927:mpeg21:a0061	1863	Het Amsterdamsch handels- en effectenblad	Advertentie	advertentie	0.7264957264957265	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010136923:mpeg21:a0010	1861	Algemeen Handelsblad	Advertentie	advertentie	0.8323170731707317	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010136960:mpeg21:a0014	1861	Algemeen Handelsblad	Advertentie	advertentie	0.9020645844362096	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010136979:mpeg21:a0011	1861	Algemeen Handelsblad	Advertentie	advertentie	0.8700787401574803	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010137375:mpeg21:a0020	1862	Algemeen Handelsblad	Advertentie	advertentie	0.8442211055276382	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010138322:mpeg21:a0009	1867	Algemeen Handelsblad	Advertentie	advertentie	0.8210332103321033	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010138115:mpeg21:a0011	1863	Algemeen Handelsblad	Advertentie	advertentie	0.8193116634799236	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010138331:mpeg21:a0019	1867	Algemeen Handelsblad	Advertentie	advertentie	0.7194860813704497	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010494165:mpeg21:a0085	1920	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.7126099706744868	nl	12_Bagger_OCR	\N	Regionaal/lokaal	\N	\N
ddd:010135683:mpeg21:a0114	1912	Het nieuws van den dag voor Nederlandsch-Indië	Uitstervende dieren. (*)	artikel	0.9148590021691974	nl	06_Hunt_economical	\N	Nederlands-Indië / Indonesië	\N	\N
ddd:010137088:mpeg21:a0004	1862	Algemeen Handelsblad	Duitsche Post	artikel	0.9373673036093418	nl	05_Pest_control	\N	Landelijk	\N	\N
ddd:010137989:mpeg21:a0004	1863	Algemeen Handelsblad	BINNENLAND.	artikel	0.9590136054421768	nl	02_Nuisance_material	\N	Landelijk	\N	\N
ddd:010138494:mpeg21:a0018	1867	Algemeen Handelsblad	Advertentie	advertentie	0.7808988764044944	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010139391:mpeg21:a0044	1864	Algemeen Handelsblad	Advertentie	advertentie	0.7477477477477478	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010139400:mpeg21:a0032	1864	Algemeen Handelsblad	Advertentie	advertentie	0.7313195548489666	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010139419:mpeg21:a0042	1864	Algemeen Handelsblad	Advertentie	advertentie	0.8485370051635112	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010139443:mpeg21:a0058	1864	Algemeen Handelsblad	Advertentie	advertentie	0.8099041533546326	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010140121:mpeg21:a0021	1865	Algemeen Handelsblad	Advertentie	advertentie	0.8247978436657682	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010140132:mpeg21:a0016	1865	Algemeen Handelsblad	Advertentie	advertentie	0.8484288354898336	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010140148:mpeg21:a0025	1865	Algemeen Handelsblad	Advertentie	advertentie	0.8527131782945736	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010141190:mpeg21:a0003	1868	Algemeen Handelsblad	Advertentie	advertentie	0.8871181938911022	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010141199:mpeg21:a0025	1868	Algemeen Handelsblad	Advertentie	advertentie	0.7841561423650976	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010141237:mpeg21:a0028	1868	Algemeen Handelsblad	Advertentie	advertentie	0.7024793388429752	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010153592:mpeg21:a0017	1881	Nieuwe Tilburgsche Courant	Advertentie	advertentie	0.705	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010667759:mpeg21:a0059	1926	Nieuwsblad van het Noorden	Advertentie	advertentie	0.7	nl	12_Bagger_OCR	\N	Regionaal/lokaal	\N	\N
ddd:011006553:mpeg21:a0018	1879	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.6036036036036037	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010138482:mpeg21:a0003	1867	Algemeen Handelsblad	BINNENLAND.	artikel	0.9298528884104772	nl	05_Pest_control	\N	Landelijk	\N	\N
ddd:010158346:mpeg21:a0019	1906	Nieuwe Tilburgsche Courant	Advertentie	advertentie	0.7757009345794392	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010158352:mpeg21:a0011	1906	Nieuwe Tilburgsche Courant	Advertentie	advertentie	0.7864077669902912	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010158352:mpeg21:a0036	1906	Nieuwe Tilburgsche Courant	Advertentie	advertentie	0.7647058823529411	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010164547:mpeg21:a0028	1906	Het nieuws van den dag : kleine courant	Advertentie	advertentie	0.608	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010167336:mpeg21:a0075	1913	Het nieuws van den dag voor Nederlandsch-Indië	Advertentie	advertentie	0.7787610619469026	nl	01_Natural_history	\N	Nederlands-Indië / Indonesië	\N	\N
ddd:010174434:mpeg21:a0010	1848	Bredasche courant	Advertentie	advertentie	0.8293918918918919	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010189443:mpeg21:a0050	1906	Tilburgsche courant	Advertentie	advertentie	0.5573770491803278	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010196947:mpeg21:a0216	1907	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.5079365079365079	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010196963:mpeg21:a0095	1907	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.7908496732026143	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010196965:mpeg21:a0178	1907	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.804635761589404	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010196973:mpeg21:a0135	1907	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.5230769230769231	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010167331:mpeg21:a0137	1913	Het nieuws van den dag voor Nederlandsch-Indië	Handel in pelzen.	artikel	0.8327974276527331	nl	06_Hunt_economical	\N	Nederlands-Indië / Indonesië	\N	\N
ddd:010167375:mpeg21:a0121	1913	Het nieuws van den dag voor Nederlandsch-Indië	De wereldhandel in pelzen.	artikel	0.8967136150234741	nl	12_Bagger_OCR	\N	Nederlands-Indië / Indonesië	\N	\N
ddd:010189341:mpeg21:a0065	1906	Tilburgsche courant	Gemengd Nieuws. EENE NIEUWE SOORT MONNIKEN.	artikel	0.948936170212766	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010190211:mpeg21:a0023	1912	Tilburgsche courant	Voor de Vrouwen MOPESNUTJES.	artikel	0.8646362098138748	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010197112:mpeg21:a0188	1910	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.7345679012345679	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010197270:mpeg21:a0035	1908	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.6263736263736264	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010197281:mpeg21:a0034	1908	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.5425531914893617	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010197285:mpeg21:a0086	1908	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.5943396226415094	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010197318:mpeg21:a0024	1908	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.6521739130434783	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010198047:mpeg21:a0113	1909	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.8256227758007118	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010212277:mpeg21:a0022	1926	Voorwaarts : sociaal-democratisch dagblad	Advertentie	advertentie	0.6875	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010213682:mpeg21:a0265	1906	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.8346456692913385	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010213683:mpeg21:a0127	1906	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.806930693069307	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010213688:mpeg21:a0091	1906	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.7368421052631579	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010213890:mpeg21:a0072	1906	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.8	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010213971:mpeg21:a0088	1906	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.6933333333333334	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010222161:mpeg21:a0049	1850	Nieuwe Rotterdamsche courant : staats-, handels-, nieuws- en advertentieblad	Advertentie	advertentie	0.8195876288659794	nl	12_Bagger_OCR	\N	Landelijk	\N	\N
ddd:010222278:mpeg21:a0243	1912	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.6829268292682927	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010222302:mpeg21:a0226	1912	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.65	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010222746:mpeg21:a0075	1913	Nieuwe Tilburgsche Courant	Advertentie	advertentie	0.6436781609195402	nl	06_Hunt_economical	\N	onbekend	\N	\N
ddd:010240592:mpeg21:a0007	1860	Algemeen Handelsblad	Advertentie	advertentie	0.7064846416382252	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010240607:mpeg21:a0012	1860	Algemeen Handelsblad	Advertentie	advertentie	0.810546875	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010295753:mpeg21:a0095	1914	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.7323943661971831	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010295841:mpeg21:a0134	1913	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.8111332007952287	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010295869:mpeg21:a0071	1913	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.7401574803149606	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010296135:mpeg21:a0142	1915	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.8403755868544601	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010296147:mpeg21:a0078	1915	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.8057692307692308	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010296407:mpeg21:a0142	1917	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.5381679389312977	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010296777:mpeg21:a0140	1917	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.7174887892376681	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010296779:mpeg21:a0080	1917	Rotterdamsch nieuwsblad	Advertentie	advertentie	0.6494252873563219	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010227546:mpeg21:a0189	1938	Het nieuws van den dag voor Nederlandsch-Indië	Zelfoverwinningen...	artikel	0.864693446088795	nl	06_Hunt_economical	\N	Nederlands-Indië / Indonesië	\N	\N
